"","Kommune","locality","site","utm_sone","date","month","year","utm_N","utm_E","stage","obs"
"1449","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014486,562685,"adult",0
"1450","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014486,562685,"juvenile",8
"1451","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014487,562682,"adult",1
"1452","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014487,562682,"juvenile",9
"1453","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014482,562674,"adult",0
"1454","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014482,562674,"juvenile",1
"1455","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014480,562672,"adult",0
"1456","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014480,562672,"juvenile",2
"1457","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014478,562665,"adult",0
"1458","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014478,562665,"juvenile",4
"1459","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014475,562660,"adult",0
"1460","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014475,562660,"juvenile",2
"1461","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014472,562655,"adult",0
"1462","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014472,562655,"juvenile",11
"1463","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014469,562652,"adult",0
"1464","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014469,562652,"juvenile",2
"1465","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014468,562649,"adult",0
"1466","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014468,562649,"juvenile",8
"1467","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014466,562646,"adult",0
"1468","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014466,562646,"juvenile",13
"1469","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014463,562642,"adult",0
"1470","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014463,562642,"juvenile",4
"1471","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014463,562638,"adult",0
"1472","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014463,562638,"juvenile",2
"1473","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014442,562615,"adult",0
"1474","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014442,562615,"juvenile",1
"1475","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014446,562618,"adult",1
"1476","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014446,562618,"juvenile",0
"1477","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014447,562619,"adult",0
"1478","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014447,562619,"juvenile",1
"1479","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014449,562619,"adult",0
"1480","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014449,562619,"juvenile",1
"1481","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014450,562623,"adult",4
"1482","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014450,562623,"juvenile",0
"1483","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014451,562622,"adult",0
"1484","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014451,562622,"juvenile",3
"1485","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014451,562626,"adult",1
"1486","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014451,562626,"juvenile",1
"1487","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014454,562627,"adult",0
"1488","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014454,562627,"juvenile",1
"1489","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014457,562630,"adult",3
"1490","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014457,562630,"juvenile",7
"1491","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014458,562631,"adult",0
"1492","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014458,562631,"juvenile",1
"1493","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014459,562634,"adult",0
"1494","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014459,562634,"juvenile",6
"1495","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014459,562636,"adult",1
"1496","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014459,562636,"juvenile",1
"1497","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014461,562636,"adult",6
"1498","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014461,562636,"juvenile",5
"1499","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014499,562698,"adult",0
"1500","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014499,562698,"juvenile",4
"1501","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014505,562719,"adult",0
"1502","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014505,562719,"juvenile",3
"1503","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014512,562733,"adult",0
"1504","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014512,562733,"juvenile",1
"1505","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014516,562724,"adult",0
"1506","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014516,562724,"juvenile",1
"1507","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014594,562889,"adult",0
"1508","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014594,562889,"juvenile",2
"1509","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014594,562890,"adult",1
"1510","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014594,562890,"juvenile",0
"1511","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014595,562884,"adult",1
"1512","Melhus","Gravråk","Grav","32V",2024-09-19,"september",2024,7014595,562884,"juvenile",0
"1513","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013550,563342,"adult",1
"1514","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013550,563342,"juvenile",0
"1515","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013554,563334,"adult",0
"1516","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013554,563334,"juvenile",1
"1517","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013600,563299,"adult",0
"1518","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013600,563299,"juvenile",1
"1519","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013602,563295,"adult",0
"1520","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013602,563295,"juvenile",1
"1521","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013623,562947,"adult",0
"1522","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013623,562947,"juvenile",1
"1523","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013628,562967,"adult",1
"1524","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013628,562967,"juvenile",1
"1525","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013642,562954,"adult",0
"1526","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013642,562954,"juvenile",1
"1527","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013642,562985,"adult",0
"1528","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013642,562985,"juvenile",1
"1529","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013642,563003,"adult",0
"1530","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013642,563003,"juvenile",1
"1531","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013643,563229,"adult",0
"1532","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013643,563229,"juvenile",2
"1533","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013646,562990,"adult",0
"1534","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013646,562990,"juvenile",1
"1535","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013646,563002,"adult",0
"1536","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013646,563002,"juvenile",1
"1537","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013646,563154,"adult",2
"1538","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013646,563154,"juvenile",0
"1539","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013646,563225,"adult",0
"1540","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013646,563225,"juvenile",2
"1541","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013647,563220,"adult",0
"1542","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013647,563220,"juvenile",2
"1543","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013648,563154,"adult",1
"1544","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013648,563154,"juvenile",2
"1545","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013648,563158,"adult",1
"1546","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013648,563158,"juvenile",0
"1547","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013648,563160,"adult",3
"1548","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013648,563160,"juvenile",0
"1549","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013648,563231,"adult",0
"1550","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013648,563231,"juvenile",1
"1551","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013649,563011,"adult",0
"1552","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013649,563011,"juvenile",5
"1553","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013650,563153,"adult",0
"1554","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013650,563153,"juvenile",3
"1555","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013650,563210,"adult",0
"1556","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013650,563210,"juvenile",2
"1557","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013650,563223,"adult",0
"1558","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013650,563223,"juvenile",1
"1559","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013651,563158,"adult",0
"1560","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013651,563158,"juvenile",2
"1561","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013651,563212,"adult",0
"1562","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013651,563212,"juvenile",9
"1563","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563014,"adult",0
"1564","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563014,"juvenile",3
"1565","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563017,"adult",1
"1566","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563017,"juvenile",3
"1567","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563046,"adult",0
"1568","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563046,"juvenile",4
"1569","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563155,"adult",1
"1570","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563155,"juvenile",1
"1571","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563192,"adult",1
"1572","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563192,"juvenile",2
"1573","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563222,"adult",0
"1574","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013652,563222,"juvenile",1
"1575","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013653,563020,"adult",0
"1576","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013653,563020,"juvenile",9
"1577","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013653,563172,"adult",1
"1578","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013653,563172,"juvenile",1
"1579","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013653,563203,"adult",0
"1580","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013653,563203,"juvenile",2
"1581","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013653,563208,"adult",0
"1582","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013653,563208,"juvenile",1
"1583","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563159,"adult",4
"1584","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563159,"juvenile",7
"1585","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563165,"adult",0
"1586","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563165,"juvenile",3
"1587","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563168,"adult",2
"1588","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563168,"juvenile",2
"1589","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563178,"adult",0
"1590","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563178,"juvenile",2
"1591","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563191,"adult",0
"1592","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563191,"juvenile",2
"1593","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563200,"adult",0
"1594","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013654,563200,"juvenile",2
"1595","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013655,563196,"adult",0
"1596","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013655,563196,"juvenile",2
"1597","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013655,563216,"adult",0
"1598","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013655,563216,"juvenile",1
"1599","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013656,563014,"adult",0
"1600","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013656,563014,"juvenile",1
"1601","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013656,563021,"adult",1
"1602","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013656,563021,"juvenile",7
"1603","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013656,563186,"adult",0
"1604","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013656,563186,"juvenile",3
"1605","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013656,563191,"adult",0
"1606","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013656,563191,"juvenile",4
"1607","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,562995,"adult",0
"1608","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,562995,"juvenile",1
"1609","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,563026,"adult",0
"1610","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,563026,"juvenile",6
"1611","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,563170,"adult",1
"1612","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,563170,"juvenile",4
"1613","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,563174,"adult",0
"1614","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,563174,"juvenile",1
"1615","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,563179,"adult",1
"1616","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013657,563179,"juvenile",0
"1617","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013658,563003,"adult",0
"1618","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013658,563003,"juvenile",1
"1619","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013658,563153,"adult",0
"1620","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013658,563153,"juvenile",1
"1621","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563024,"adult",0
"1622","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563024,"juvenile",1
"1623","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563032,"adult",1
"1624","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563032,"juvenile",8
"1625","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563042,"adult",0
"1626","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563042,"juvenile",3
"1627","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563174,"adult",1
"1628","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563174,"juvenile",4
"1629","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563183,"adult",0
"1630","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013659,563183,"juvenile",4
"1631","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013660,563025,"adult",0
"1632","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013660,563025,"juvenile",3
"1633","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013660,563156,"adult",1
"1634","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013660,563156,"juvenile",0
"1635","Melhus","Kregnesteigen","Kreg","32V",2024-09-19,"september",2024,7013660,563170,"adult",0
